id|word|kana
4436|自由意志|JIYUUISHI
4437|主観|SHUKAN
4438|客観|KYAKKAN
4439|相対主義|SOUTAISHUGI
4440|絶対主義|ZETTAISHUGI
4441|虚無主義|KYOMUSHUGI
4442|実存主義|JITSUZONSHUGI
4443|功利主義|KOURISHUGI
4444|個人主義|KOJINSHUGI
4445|全体主義|ZENTAISHUGI
4446|アナキズム|ANAKIZUMU
4447|生態系|SEITAIKEI
4448|食物連鎖|SHOKUMOTSURENSA
4449|ニッチ|NICCHI
4450|淘汰|TOUTA
4451|適者生存|TEKISHASEIZON
4452|自然選択|SHIZENSENTAKU
4453|突然変異|TOTSUZENHENI
4454|遺伝子プール|IDENSHIPU-RU
4455|ボトルネック効果|BOTORUNEKKUKOUKA
4456|創始者効果|SOUSHISHAKOUKA
4457|赤の女王仮説|AKA NO JOOU KASETSU
4458|共進化|KYOUSHINKA
4459|収斂進化|SHUURENSHINKA
4460|平行進化|HEIKOUSHINKA
4461|適応放散|TEKIOUHOUSAN
4462|ミーム|MI-MU
4463|利己的遺伝子|RIKOTEKI IDENSHI
4464|血縁選択|KETSUENSENTAKU
4465|相利共生|SOURIKYOUSEI
4466|片利共生|HENRIKYOUSEI
4467|寄生|KISEI
4468|捕食|HOSHOKU
4469|被食|HISHOKU
4470|擬態|GITAI
4471|ベイツ型擬態|BEITSUGATAGITAI
4472|ミューラー型擬態|MYU-RA-GATAGITAI
4473|ペッカム型擬態|PEKKAMUGATAGITAI
4474|隠蔽的擬態|INPEITEKIGITAI
4475|警告色|KEIKOKUSHOKU
4476|保護色|HOGOSHOKU
4477|縄張り|NAWABARI
4478|ディスプレイ|DISUPUREI
4479|刷り込み|SURIKOMI
4480|フェロモン|FEROMON
4481|日和見|HIYORIMI
4482|社会性昆虫|SHAKAISEIKONCHUU
4483|真社会性|SHINSHAKAISEI
4484|コロニー|KORONI-
4485|フェルマーの最終定理|FERUMA- NO SAISHUUTEIRI
4486|ポアンカレ予想|POANKAREYOSOU
4487|リーマン予想|RI-MANYOSOU
4488|P対NP問題|PI-TAINPI-MONDAI
4489|四色問題|YONSHOKUMONDAI
4490|黄金比|OUGONHI
4491|白銀比|HAKUGINHI
4492|フィボナッチ数列|FIBONACCHISUURETSU
4493|円周率|ENSHUURITSU
4494|ネイピア数|NEIPIASUU
4495|虚数|KYOSUU
4496|複素数|FUKUSOSUU
4497|四元数|SHIGENSUU
4498|無限|MUGEN
4499|無限小|MUGENSHOU
4500|極限|KYOKUGEN
4501|微分|BIBUN
4502|積分|SEKIBUN
4503|テイラー展開|TEIRA-TENKAI
4504|フーリエ変換|FU-RIE HENKAN
4505|ラプラス変換|RAPURASU HENKAN
4506|行列|GYOURETSU
4507|行列式|GYOURETSUSHIKI
4508|ベクトル|BEKUTORU
4509|テンソル|TENSORU
4510|線形代数|SENKEIDAISUU
4511|群論|GUNRON
4512|環|KAN
4513|体|TAI
4514|位相幾何学|ISOUKIKAGAKU
4515|トポロジー|TOPOROJI-
4516|結び目理論|MUSUBIMERIRON
4517|フラクタル幾何学|FURAKUTARUKIKAGAKU
4518|非ユークリッド幾何学|HIYU-KURIDDOKIKAGAKU
4519|双曲幾何学|SOUKYOKUKIKAGAKU
4520|楕円幾何学|DAENKIKAGAKU
4521|公理|KOURI
4522|定理|TEIRI
4523|補題|HODAI
4524|系|KEI
4525|証明|SHOUMEI
4526|背理法|HAIRIHOU
4527|帰納法|KINOUHOU
4528|演繹法|ENNEKIHOU
4529|アルゴリズム|ARUGORIZUMU
4530|ヒューリスティクス|HYU-RISUTHIKUSU
4531|ブルートフォース|BURU-TOFO-SU
4532|分割統治法|BUNKATSUTOUCHIHOU
4533|動的計画法|DOU TEKI KEIKAKUHOU
4534|貪欲法|DON YOKUHOU
4535|モンテカルロ木探索|MONTEKARUROGUTANSAKU
4536|ミニマックス法|MINIMAKKUSUHOU
4537|アルファベータ法|ARUFABE-TAHOU
4538|ニューラルネットワーク|NYU-RARUNETTOWA-KU
4539|ディープラーニング|DI-PURA-NINGU
4540|強化学習|KYOUKAGAKUSHUU
4541|遺伝的アルゴリズム|IDENTEKIARUGORIZUMU
4542|群知能|GUNCHINOU
4543|オートマトン|O-TOMATON
4544|セルオートマトン|SERUO-TOMATON
4545|ライフゲーム|RAIFUGE-MU
4546|パーセプトロン|PA-SEPUTORON
4547|バックプロパゲーション|BAKKUPUROPAGE-SHON
4548|勾配消失問題|KOUBAISHOUSHITSUMONDAI
4549|活性化関数|KASSEIKAKANSOU
4550|ソフトマックス|SOFUTOMAKKUSU
4551|シグモイド|SHIGUMOIDO
4552|正規化|SEIKIKA
4553|標準化|HYOUJUNKA
4554|白色化|HAKUSHOKUKA
4555|主成分分析|SHUSEIBUNBUNSEKI
4556|クラスター分析|KURASUTA-BUNSEKI
4557|回帰分析|KAIKIBUNSEKI
4558|決定木学習|KETTEIGIGAKUSHUU
4559|ランダムフォレスト|RANDOMUFORESUTO
4560|サポートベクターマシン|SAPO-TOBEKUTA-MASHIN
4561|ベイズの定理|BEIZU NO TEIRI
4562|ナイーブベイズ|NAI-BUBEIZU
4563|マルコフ連鎖モンテカルロ法|MARUKOFURENSAMONTEKARUROHOU
4564|ギブスサンプリング|GIBUSUSANPURINGU
4565|メトロポリスヘイスティングス法|METOROPORISUHEISUTINGUSUHOU
4566|隠れマルコフモデル|KAKUREMARUKOFUMODERU
4567|期待値最大化法|KITAICHISAIDAIKAHOU
4568|カルマンフィルター|KARUMANFIRUTA-
4569|粒子フィルター|RYUUSHIFIRUTA-
4570|ビッグデータ|BIGGUDE-TA
4571|データサイエンス|DE-TASAIENSU
4572|データマイニング|DE-TAMININGU
4573|テキストマイニング|TEKISUTOMAININGU
4574|自然言語処理|SHIZENGENGOSHORI
4575|感情分析|KANJOUBUNSEKI
4576|機械翻訳|KIKAIHONYAKU
4577|画像認識|GAZOUNINSHIKI
4578|物体検出|BUTTAIKENSHUTSU
4579|セグメンテーション|SEGUMENTE-SHON
4580|音声認識|ONSEININSHIKI
4581|音声合成|ONSEIGOUSEI
4582|ゲリラアート|GERIRA-A-TO
4583|グラフィティ|GURAFITI
4584|タギング|TAGINGU
4585|ステンシル|SUTENSHIRU
4586|バンクシー|BANKUSHI-
4587|インスタレーション|INSUTARE-SHON
4588|ハプニング|HAPUNINGU
4589|コンセプチュアルアート|KONSEPUCHUARUA-TO
4590|ランドアート|RANDA-TO
4591|ビデオアート|BIDEOA-TO
4592|エスプーマ|ESUPU-MA
4593|スフィリフィケーション|SUFIRIFIKESHON
4594|球化|KYUUKA
4595|液体窒素|EKITAI CHISSO
4596|真空調理|SHINKUUCHOURI
4597|分子ガストロノミー|BUNSHIGASUTORONOMI-
4598|脱水シート|DASSUISHI-TO
4599|遠心分離機|ENSHINBUNRIKI
4600|アミューズブーシュ|AMYU-ZUBU-SHU
4601|デギュスタシオン|DEGYUSUTASHION
4602|マリアージュ|MARIA-JU
4603|テロワール|TEROWA-RU
4604|コンフィ|KONFI
4605|キリ番|KIRIBAN
4606|草|KUSA
4607|乙|OTSU
4608|wktk|WAKUTIKA
4609|半年ROMれ|HANTOSHIROMURE
4610|age|AGE
4611|sage|SAGE
4612|dat落ち|DATOCHI
4613|祭り|MATSURI
4614|神輿|MIKOSHI
4615|燃料投下|NENRYOUTOUKA
4616|胸熱|MUNEATSU
4617|メシウマ|MESHIUMA
4618|プロトコル|PUROTOKORU
4619|エクスカリバー|EKUSUKARIBA-
4620|デュランダル|DURANDARU
4621|ゲイボルグ|GEIBORUGU
4622|グングニル|GUNGUNIRU
4623|ロンギヌスの槍|RONGINUSU NO YARI
4624|アイギスの盾|AIGISU NO TATE
4625|プリドゥエン|PURIDOWEN
4626|天叢雲剣|AMENOMURAKUMO NO TSURUGI
4627|八尺瓊勾玉|YASAKANI NO MAGATAMA
4628|八咫鏡|YATA NO KAGAMI
4629|如意棒|NYOIBOU
4630|金剛杵|KONGOUJO
4631|ヴァジュラ|VAJURA
4632|ウコンバサラ|UKONBASARA
4633|方天画戟|HOUTENGAGEKI
4634|青龍偃月刀|SEIRYUUENGETSUTOU
4635|打ち出の小槌|UCHIDE NO KOZUCHI
4636|隠れ蓑|KAKUREMINO
4637|認知的不協和|NINCHITEKIFUKYOUWA
4638|プロスペクト理論|PUROSUPEKUTORIRON
4639|ナッジ|NAJJI
4640|アンカリング|ANKARINGU
4641|現状維持バイアス|GENJOU IJI BAIASU
4642|同調効果|DOUCHOUKOUKA
4643|バンドワゴン効果|BANDOWAGONKOUKA
4644|スノッブ効果|SUNOBBUKOUKA
4645|ヴェブレン効果|VEBURENKOUKA
4646|ツァイガルニーク効果|TSAIGARUNI-KUKOUKA
4647|カリギュラ効果|KARIGYURAKOUKA
4648|バーナム効果|BA-NAMUKOUKA
4649|月虹|GEKKOU
4650|環水平アーク|KAN SUIHEI A-KU
4651|幻日|GENJITSU
4652|グリーンフラッシュ|GURI-NFURASSHU
4653|天使の梯子|TENSHI NO HASHIGO
4654|ブロッケン現象|BUROKKENGENSHOU
4655|光輪|KOURIN
4656|風花|KAZAHANA
4657|疎雨|SOU
4658|天泣|TENKYUU
4659|涙雨|NAMIDAAME
4660|驟雨|SHUUU
4661|狐の嫁入り|KITSUNE NO YOMEIRI
4662|御神渡り|OMI WATARI
4663|樹氷|JUHYOU
4664|霧氷|MUHYOU
4665|エビの尻尾|EBI NO SHIPPO
4666|霜柱|SHIMOBASHIRA
4667|不知火|SHIRANUI
4668|潮目|SHIOME
4669|凪|NAGI
4670|時化|SHIKE
4671|風紋|FUUMON
4672|砂紋|SAMON
4673|龍の巣|RYUU NO SU
4674|黄砂|KOUSA
4675|春一番|HARUICHIBAN
4676|木枯らし|KOGARASHI
4677|空っ風|KARAKKAZE
4678|フェーン現象|FE-NNGENSHOU
4679|ヒートアイランド|HI-TOAIRANDO
4680|地球照|CHIKYUUSHOU
4681|アルベド|ARUBEDO
4682|日照権|NISSHOUKEN
4683|絶対零度|ZETTAIREIDO
4684|臨界点|RINKAITEN
4685|相転移|SOUTENI
4686|プラズマ|PURAZUMA
4687|超流動|CHOURYUUDOU
4688|ボースアインシュタイン凝縮|BO-SUAINSHUTAIN GYOUSHUKU
4689|特異点|TOKUITE
4690|ブラックホール|BURAKKUHO-RU
4691|ホワイトホール|HOWAITOHO-RU
4692|ワームホール|WA-MUHO-RU
4693|事象の地平線|JISHOU NO CHIHEISEN
4694|エルゴ球|ERUGOkyuu
4695|シュヴァルツシルト半径|SHUVARUTSUSHIRUTO HANKEI
4696|重力崩壊|JUURYOKUHOUKAI
4697|超新星爆発|CHOUSHINSEIBAKUHATSU
4698|ガンマ線バースト|GANMASENBA-SUTO
4699|中性子星|CHUUSEISHISEI
4700|マグネター|MAGUNETA-
4701|パルサー|PARUSA-
4702|クエーサー|KUE-SA-
4703|ブレーザー|BURE-ZA-
4704|赤色巨星|SEKISHOKUKYOSEI
4705|白色矮星|HAKUSHOKUWAISEI
4706|褐色矮星|KASSHOKUWAISEI
4707|黒色矮星|KOKUSHOKUWAISEI
4708|惑星状星雲|WAKUSEIJOUSEIUN
4709|散光星雲|SANKOUSEIUN
4710|暗黒星雲|ANKOKUSEIUN
4711|馬頭星雲|BATOSEIUN
4712|オリオン大星雲|ORIONDAISEIUN
4713|アンドロメダ銀河|ANDOROMEDAGINGA
4714|マゼラン雲|MAZERAN'UN
4715|局所銀河群|KYOKUSHOGINGAGUN
4716|超銀河団|CHOUGINGADAN
4717|宇宙の泡構造|UCHUU NO AWAKOUZOU
4718|グレートウォール|GURE-TOUO-RU
4719|ボイド|BOIDO
4720|宇宙マイクロ波背景放射|UCHUU MAIKUROHA HAIKEIHOUSHA
4721|インフレーション理論|INFURE-SHONRIRON
4722|ビッグバン|BIGGUBAN
4723|ビッグクランチ|BIGGUKURANCHI
4724|ビッグリップ|BIGGURIPPU
4725|ビッグフリーズ|BIGGUFURI-ZU
4726|定常宇宙論|TEIJOUUCHUURON
4727|多世界解釈|TASEKAIKAISHAKU
4728|コペンハーゲン解釈|KOPENHAGENKAISHAKU
4729|シュレーディンガーの猫|SHURE-DHINGA- NO NEKO
4730|観測問題|KANSOKUMONDAI
4731|EPRパラドックス|I-PI-A-RUPARADOKKUSU
4732|量子もつれ|RYOUSHIMOTSURE
4733|不確定性原理|FUKAKUTEISEIGENRI
4734|相補性|SOUHOSEI
4735|重ね合わせ|KASANEAWASE
4736|波動関数|HADOUKANSOU
4737|収縮|SHUUSHUKU
4738|量子テレポーテーション|RYOUSHITEREPO-TE-SHON
4739|量子コンピュータ|RYOUSHIKONPYU-TA
4740|量子ビット|RYOUSHIBITTO
4741|キュービット|KYU-BITTO
4742|アニーリング|ANI-RINGU
4743|量子ゲート|RYOUSHIGE-TO
4744|万能鑑定士|BANNOUKANTEISHI
4745|千里眼|SENRIGAN
4746|読心術|DOKUSHINJUTSU
4747|サイコメトリー|SAIKOMETORI-
4748|予知能力|YOCHINOURYOKU
4749|テレキネシス|TEREKINESHISU
4750|パイロキネシス|PAIROKINESHISU
4751|クリオキネシス|KURIOKINESHISU
4752|エレクトロキネシス|EREKUTOROKINESHISU
4753|アストラル投射|ASUTORARUTOUSHA
4754|幽体離脱|YUUTAIRIDATSU
4755|前世|ZENSE
4756|来世|RAISE
4757|デジャヴ|DEJAVU
4758|予知夢|YOCHIMU
4759|正夢|MASAYUME
4760|逆夢|SAKAYUME
4761|明晰夢|MEISEKIMU
4762|インソムニア|INSOMUNIA
4763|不眠症|FUMINSHOU
4764|ナルコレプシー|NARUKOREPUSHII
4765|金縛り|KANASHIBARI
4766|夢遊病|MUYUUBYOU
4767|トランス状態|TORANSUJOUTAI
4768|催眠術|SAIMINJUTSU
4769|自己暗示|JIKOANJI
4770|プラシーボ効果|PURASHI-BOKOUKA
4771|ノセボ効果|NOSEBOKOUKA
4772|スティグマ|SUTIGUMA
4773|タブー|TABU-
4774|ジンクス|JINKUSU
4775|おまじない|OMAJINAI
4776|都市伝説|TOSHIDENSETSU
4777|陰謀論|INBOURON
4778|フリーメイソン|FURI-MEISON
4779|イルミナティ|IRUMINATI
4780|シオンの議定書|SHION NO GITEISHO
4781|エリア51|ERIA GOJUUICHI
4782|ロズウェル事件|ROZUWERUJIKEN
4783|UFO|YU-FO-
4784|未確認飛行物体|MIKAKUNINHIKOUBUTTAI
4785|キャトルミューティレーション|KYATORUMYU-TIRE-SHON
4786|ミステリーサークル|MISUTERI-SA-KURU
4787|オーパーツ|O-PA-TSU
4788|UMA|YU-MA
4789|未確認動物|MIKAKUNINDOUBUTSU
4790|ビッグフット|BIGGUFUTTO
4791|イエティ|IETI
4792|ネッシー|NESSHI-
4793|チュパカブラ|CHUPAKABURA
4794|モスマン|MOSUMAN
4795|スカイフィッシュ|SUKAIFISSHU
4796|ポルターガイスト|PORUTA-GAISUTO
4797|心霊写真|SHINREISHASHIN
4798|オーブ|O-BU
4799|超常現象|CHOUJOUGENSHOU
4800|サイキック|SAIKIKKU
4801|ESP|I-ESUPI-
4802|第六感|DAIROKKAN
4803|インスピレーション|INSUPURE-SHON
4804|ひらめき|HIRAMEKI
4805|天啓|TENKEI
4806|啓示|KEIJI
4807|神託|SHINTAKU
4808|託宣|TAKUSEN
4809|予言|YOGEN
4810|福音|FUKUIN
4811|聖典|SEITEN
4812|経典|KYOUTEN
4813|コーラン|KO-RAN
4814|バイブル|BAIBURU
4815|ヴェーダ|VE-DA
4816|アヴェスター|ABESUTA-
4817|トリピタカ|TORIPITAKA
4818|タルムード|TARUMU-DO
4819|カバラ|KABARA
4820|ゲマトリア|GEMATORIA
4821|数秘術|SUUHIJUTSU
4822|占星術|SENSEIJUTSU
4823|タロット占い|TAROTTOURANAI
4824|水晶占い|SUISHOUURANAI
4825|手相|TESOU
4826|人相|NINSOU
4827|風水|FUUSUI
4828|姓名判断|SEIMEIHANDAN
4829|ダウジング|DAUJINGU
4830|ジオマンシー|JIOMANSHI-
4831|ネクロマンシー|NEKUROMANSHI-
4832|パイロマンシー|PAIROMANSHI-
4833|ハイドロマンシー|HAIDOROMANSHI-
4834|エアロマンシー|EAROMANSHI-
4835|三題噺|SAN DAI BANASHI
4836|起承転結|KISHOTENKETSU
4837|序破急|JOHAKYUU
4838|見立て|MITATE
4839|掛詞|KAKE KOTOBA
4840|縁語|ENGO
4841|本歌取り|HONKADORI
4842|枕詞|MAKURA KOTOBA
4843|序詞|JOKOTOBA
4844|体言止め|TAIGENDOME
4845|字余り|JI AMARI
4846|字足らず|JI TARAZU
4847|五七五|GOSHICHIGO
4848|七七|SHICHISHICHI
4849|破調|HACHOU
4850|季語|KIGO
4851|無季|MUKI
4852|切れ字|KIREJI
4853|俳諧|HAIKAI
4854|連歌|RENGA
4855|狂歌|KYOUKA
4856|都々逸|DODOITSU
4857|詩|SHI
4858|散文|SANBUN
4859|韻文|INBUN
4860|押韻|OUIN
4861|頭韻|TOUIN
4862|脚韻|KYAKUIN
4863|自由詩|JIYUUSHI
4864|定型詩|TEIKEISHI
4865|叙事詩|JOJISHI
4866|叙情詩|JOJOUSHI
4867|ソネット|SONETTO
4868|バラッド|BARADDO
4869|オード|O-DO
4870|エレジー|EREJI-
4871|エピグラム|EPIGURAMU
4872|リリック|RIRIKKU
4873|フロウ|FUROU
4874|ライム|RAIMU
4875|パンチライン|PANCHIRAIN
4876|フリースタイル|FURISUTAIRU
4877|サイファー|SAIFA-
4878|MCバトル|EMUSHI-BATORU
4879|DJ|DI-JEI
4880|ターンテーブル|TA-NTE-BURU
4881|スクラッチ|SUKURACCHI
4882|サンプリング|SANPURINGU
4883|ブレイクビーツ|BUREIKUBI-TSU
4884|ループ|RU-PU
4885|グラフィティ|GURAFITI
4886|タギング|TAGINGU
4887|スローアップ|SURO-APPU
4888|ピース|PI-SU
4889|Bボーイ|BI-BO-I
4890|ヒップホップ|HIPPUHOPPU
4891|レゲエ|REGEE
4892|ダブ|DABU
4893|スカ|SUKA
4894|ロックステディ|ROKKUSUTEDI
4895|パンク|PANKU
4896|ハードコア|HA-DOKOA
4897|メタル|METARU
4898|グランジ|GURANJI
4899|オルタナティブ|ORUTANATIBU
4900|テクノ|TEKUNO
4901|ハウス|HAUSU
4902|トランス|TORANSU
4903|ドラムンベース|DORAMUNBE-SU
4904|アンビエント|ANBIENTO
4905|ノイズ|NOIZU
4906|現代音楽|GENDAIONGAKU
4907|ミニマル|MINIMARU
4908|セリエル|SERIERU
4909|偶然性の音楽|GUUZENSEI NO ONGAKU
4910|電子音楽|DENSHIONGAKU
4911|ミュージックコンクレート|MYUJIKKUKONKURE-TO
4912|プリペアドピアノ|PURIPEADOHPIANO
4913|四分音|SHIBUNON
4914|クラスター|KURASUTA-
4915|十二音技法|JUUNIHONGUHOU
4916|無調音楽|MUCHOUONGAKU
4917|オーケストラ|O-KESUTORA
4918|交響曲|KOUKYOUKYOKU
4919|協奏曲|KYOUSOUKYOKU
4920|室内楽|SHITSUNAIGAKU
4921|弦楽四重奏|GENGAKUSHIJUUSOU
4922|ソナタ形式|SONATAKEISHIKI
4923|フーガ|FU-GA
4924|対位法|TAIIHOU
4925|カノン|KANON
4926|和声|WASEI
4927|対旋律|TAISENRITSU
4928|モチーフ|MOCHI-FU
4929|主題|SHUDAI
4930|変奏|HENSOU
4931|展開部|TENKAIBU
4932|再現部|SAIGENBU
4933|コーダ|KO-DA
4934|レント|RENTO
4935|アダージョ|ADA-JO
4936|アンダンテ|ANDANTE
4937|モデラート|MODERA-TO
4938|アレグロ|AREGURO
4939|ヴィヴァーチェ|VIVA-CHE
4940|プレスト|PURESUTO
4941|クレッシェンド|KURESSHENDO
4942|デクレッシェンド|DEKURESSHENDO
4943|フォルテ|FORUTE
4944|ピアノ|PIANO
4945|ピアニッシモ|PIANISSHIMO
4946|フォルティッシモ|FORUTISSHIMO
4947|スフォルツァンド|SUFORUTSUxANDO
4948|スタッカート|SUTAKKA-TO
4949|レガート|REGA-TO
4950|グリッサンド|GURISSANDO
4951|アルペジオ|ARUPEJIO
4952|ビブラート|BIBURA-TO
4953|フラッター|FURATTA-
4954|トリル|TORIRU
4955|装飾音|SOUSYOKUON
4956|不協和音|FUKYOUWAON
4957|協和音|KYOUWAON
4958|解決|KAIKETSU
4959|転調|TENCHOU
4960|移調|ICHOU
4961|絶対音感|ZETTAIONKAN
4962|相対音感|SOUTAIONKAN
4963|共感覚|KYOUKANKAKU
4964|色聴|SHIKICHOU
4965|音素|ONSO
4966|形態素|KEITAISO
4967|統語論|TOUGORON
4968|意味論|IMIRON
4969|語用論|GOYOURON
4970|表層構造|HYOUSOUKOUZOU
4971|深層構造|SHINSOUKOUZOU
4972|生成文法|SEISEIBUNPOU
4973|普遍文法|FUHENBUNPOU
4974|サピアウォーフの仮説|SAPIAUO-FU NO KASETSU
4975|言語相対論|GENGOSOUTAIRON
4976|ラング|RANGU
4977|パロール|PARO-RU
4978|シニフィアン|SHINIFUIAN
4979|シニフィエ|SHINIFUIE
4980|共時態|KYOUJITAI
4981|通時態|TSUUJITAI
4982|二重分節|NIJUUBUNSETSU
4983|テクスト|TEKUSUTO
4984|コンテクスト|KONTEKUSUTO
4985|ハイパーテクスト|HAIPA-TEKUSUTO
4986|間テクスト性|KANTEKISUTOSEI
4987|ナラティブ|NARATIBU
4988|物語論|MONOGATARIRON
4989|プロット|PUROTTO
4990|ファブラ|FABURA
4991|シュジェート|SHUJE-TO
4992|語り手|KATARITE
4993|焦点化|SHOUTENKA
4994|内的焦点化|NAITEKISHOTENKA
4995|外的焦点化|GAITEKISHOTENKA
4996|ゼロ焦点化|ZEROSHOTENKA
4997|信頼できない語り手|SHINRAIDEKINAI KATARITE
4998|自由間接話法|JIYUUKANSETSUWAHOU
4999|意識の流れ|ISHIKI NO NAGARE
5000|内的独白|NAITEKIDOKUHAKU
5001|パロディ|PARODI
5002|パスティーシュ|PASUTI-SHU
5003|オマージュ|OMA-JU
5004|リスペクト|RISUPEKUTO
5005|インスパイア|INSUPAIA
5006|サンプリング|SANPURINGU
5007|リミックス|RIMIKKUSU
5008|マッシュアップ|MASSHUAPPU
5009|カバー|KABA-
5010|トリビュート|TORIBYU-TO
5011|アナグラム|ANAGURAMU
5012|パングラム|PANGURAMU
5013|回文|KAIBUN
5014|ダジャレ|DAJARE
5015|語呂合わせ|GOROAWASE
5016|隠語|INGO
5017|符牒|FUCHOU
5018|スラング|SURANGU
5019|ジャーゴン|JA-GON
5020|専門用語|SENMONYOUGO
5021|業界用語|GYOUKAIYOUGO
5022|バクロニム|BAKURONIMU
5023|略語|RYAKUGO
5024|頭字語|TOUJIGO
5025|アクロニム|AKURONIMU
5026|イニシャリズム|INISHARIZUMU
5027|誤謬|GOBYUU
5028|詭弁|KIBEN
5029|パラドックス|PARADOKKUSU
5030|ジレンマ|JIRENMA
5031|トートロジー|TO-TOROJI-
5032|ダブルバインド|DABURUBAINDO
5033|認知バイアス|NINCHIBAIASU
5034|ステレオタイプ|SUTEREOTAIPU
5035|レッテル貼り|RETTERUBARI
5036|プロパガンダ|PROPAGANDA
5037|デマゴギー|DEMAGOGI-
5038|扇動|SENDOU
5039|マインドコントロール|MAINDO KONTORO-RU
5040|洗脳|SENNOU
5041|ガスライティング|GASURAITHINGU
5042|カルト|KARUTO
5043|セクト|SEKUTO
5044|教祖|KYOuso
5045|グル|GURU
5046|カリスマ|KARISUMA
5047|偶像|GUUZOU
5048|崇拝|SUUHAI
5049|狂信|KYOUSHIN
5050|盲信|MOUSHIN
5051|殉教|JUNKYOU
5052|聖戦|SEISEN
5053|ジハード|JIHA-DO
5054|テロリズム|TERORIZUMU
5055|原理主義|GENRISHUGI
5056|過激派|KAGEKIHA
5057|穏健派|ONKENHA
5058|革命|KAKUMEI
5059|クーデター|KU-DETA-
5060|内戦|NAISEN
5061|亡命|BOUMEI
5062|難民|NANMIN
5063|ジェノサイド|JENOSAIDO
5064|ホロコースト|HOROKO-SUTO
5065|アパルトヘイト|APARUTOHEITO
5066|民族浄化|MINZOKUJOUKA
5067|人権侵害|JINKENSHINGAI
5068|国際法|KOKUSAIHOU
5069|ハーグ陸戦条約|HA-GURIKUSENJOUYAKU
5070|ジュネーブ条約|JUNE-BUJOUYAKU
5071|捕虜|HORYO
5072|非戦闘員|HISENTOUIN
5073|人道回廊|JINDOUKAOROU
5074|停戦|TEISEN
5075|休戦|KYUUSEN
5076|和平|WAHEI
5077|終戦|SHUUSEN
5078|戦後復興|SENGOFUKKOU
5079|賠償|BAISHOU
5080|戦勝国|SENSHOUKOKU
5081|敗戦国|HAISENKOKU
5082|分割統治|BUNKATSUTOUCHI
5083|冷戦|REISEN
5084|鉄のカーテン|TETSU NO KA-TEN
5085|代理戦争|DAIRISENSOU
5086|相互確証破壊|SOUGOKAKUSHOUHAKAI
5087|デタント|DETANTO
5088|グラスノスチ|GURASUNOSUCHI
5089|ペレストロイカ|PERESUTOROIKA
5090|ベルリンの壁崩壊|BERURIN NO KABE HOUKAI
5091|多極化|TAKYOKUKA
5092|グローバリズム|GURO-BARIZUMU
5093|反グローバリズム|HANGURO-BARIZUMU
5094|ナショナリズム|NASHONARIZUMU
5095|ポピュリズム|POPYURIZUMU
5096|アイデンティティ|AIDENTEITHI
5097|文化盗用|BUNKATOUYOU
5098|ポリティカルコレクトネス|PORITHIKARUKOREKUTONESU
5099|キャンセルカルチャー|KYANSERUKARUCHA-
5100|多様性|TAYOUSEI
5101|包括性|HOUKATSUSEI
5102|公平性|KOUHEISEI
5103|持続可能性|JIZOKUKANOUSEI
5104|SDGs|ESUDI-JI-ZU
5105|気候変動|KIKOUHENDOU
5106|地球温暖化|CHIKYUUONDANKA
5107|生態系破壊|SEITAIKEIHAKAI
5108|生物多様性|SEIBUTSUTAYOUSEI
5109|絶滅危惧種|ZETSUMETSUKIGUSHU
5110|レッドリスト|REDDORISUTO
5111|外来種|GAIRAISHU
5112|遺伝子組み換え|IDENSHIKUMIKAE
5113|ゲノム編集|GENOMUHENSHUU
5114|クローン技術|KURO-NGIJUTSU
5115|再生医療|SAISEIIRYOU
5116|iPS細胞|AIPUESUSAIBOU
5117|ES細胞|I-ESUSAIBOU
5118|テロメア|TEROMEA
5119|老化|ROUKA
5120|アンチエイジング|ANCHIEIJINGU
5121|不老不死|FUROUFUSHI
5122|サイボーグ|SAIBO-GU
5123|トランスヒューマニズム|TORANSUHYU-MANIZUMU
5124|ポストヒューマン|POSUTOHYU-MAN
5125|安全網|SEIFUTINETTO
5126|最終防衛線|SAISHUUBOUEISEN
5127|緩衝材|KANSHOUZAI
5128|防波堤|BOUHATEI
5129|防風林|BOUFUURIN
5130|生け贄の羊|IKENIE NO HITSUJI
5131|スケープゴート|SUKE-PUGO-TO
5132|捨て駒|SUTEGOMA
5133|トカゲの尻尾切り|TOKAGE NO SHIPPOKIRI
5134|生前葬|SEIZENSOU
5135|擬似記憶|GIJIKIOKU
5136|偽りの安寧|ITSUWARI NO ANNEI
5137|砂上の楼閣|SAJOU NO ROUKAKU [類似性警告:「空中楼閣」に類似]
5138|絵に描いた餅|E NI KAITA MOCHI
5139|張り子の虎|HARIKO NO TORA
5140|虚勢|KYOSEI
5141|空威張り|KARIBARI
5142|痩せ我慢|YASEGAMAN
5143|無用の長物|MUYOU NO CHOUBUTSU
5144|屋上屋を架す|OKUJOUOKU O KASU
5145|蛇足|DASOKU
5146|蛇の足|HEBI NO ASHI
5147|画蛇添足|GATENSOKU
5148|蛇口|JAGUCHI
5149|パノプティコン|PANOPUTIKON
5150|監視社会|KANSHISHAKAI
5151|ビッグブラザー|BIGGUBURAZA-
5152|マインドコントロール|MAINDO KONTORO-RU
5153|ガスライティング|GASURAITHINGU
5154|プロパガンダ|PROPAGANDA
5155|デマゴギー|DEMAGOGI-
5156|扇動|SENDOU
5157|フェイクニュース|FEIKUNYU-SU
